created,text,boro,boro_code,street,alarm
2020-02-28T11:32:44Z,"QNS ALLHANDS 108-55 67 DR, PRIVATE DWELLING FIRE ON ROOF, UNDER CONTROL",QN,4,108-55 67 DR,9
2020-02-28T09:50:26Z,"BKLYN ALLHANDS 349 CLIFTON PL, MULTIPLE DWELLING FIRE ON THE TOP FLR, UNDER CONTROL",BK,3,349 CLIFTON PL,9
2020-02-28T09:40:17Z,"BKLYN ALLHANDS 349 CLIFTON PL, MULTIPLE DWELLING FIRE ON THE TOP FLR,",BK,3,349 CLIFTON PL,1
2020-02-28T00:53:31Z,"BKLYN ALLHANDS 3044 AVE V, MULTIPLE DWELLING FRE ON THE 2ND FLR, UNDER CONTROL",BK,3,3044 AVE V,9
2020-02-27T23:55:24Z,"BKLYN ALLHANDS 527 GRAND ST, SCAFFOLDING COLLAPSE, UNDER CONTROL",BK,3,527 GRAND ST,9
2020-02-27T03:34:01Z,"BX ALLHANDS 100 ASCH LOOP, MULTIPLE DWELLING FIRE ON 22ND FLR,",BX,2,100 ASCH LOOP,1
2020-02-26T22:06:37Z,"QNS ALLHANDS 113-01 203 ST, PRIVATE DWELLING FIRE ON THE 2ND AND 3RD FLR, UNDER CONTROL",QN,4,113-01 203 ST,9
2020-02-26T21:26:45Z,"QNS ALLHANDS 113-01 203 ST, PRIVATE DWELLING FIRE ON THE 3RD FLR,",QN,4,113-01 203 ST,1
2020-02-26T16:36:59Z,"QNS ALLHANDS 150-08 LIBERTY AVE, COMMERCIAL FIRE IN THE BASEMENT, UNDER CONTROL",QN,4,150-08 LIBERTY AVE,9
2020-02-26T15:59:58Z,"QNS ALLHANDS 150-10 LIBERTY AVE, COMMERCIAL FIRE IN THE BASEMENT,",QN,4,150-10 LIBERTY AVE,1
2020-02-25T16:47:15Z,"BKLYN ALLHANDS 151 89 ST, MULTIPLE DWELLING FIRE IN BASEMENT LAUNDRY ROOM, UNDER CONTROL",BK,3,151 89 ST,9
2020-02-25T16:40:17Z,"BKLYN ALLHANDS 151 89 ST, FIRE IN BASEMENT LAUNDRY ROOM,",BK,3,151 89 ST,1
2020-02-24T19:05:45Z,"BKLYN ALLHANDS 1040 METROPOLITAN AVE, MULTIPLE DWELLING FIRE IN THE ELEVATOR SHAFT,",BK,3,1040 METROPOLITAN AVE,1
2020-02-23T21:58:49Z,"BX ALLHANDS 421 E 168 ST, MULTIPLE DWELLING RUBBISH FIIRE IN THE REAR WITH EXTENSION TO THE 2ND FLR, UNDER CONTROL",BX,2,421 E 168 ST,9
2020-02-23T21:41:36Z,"BX ALLHANDS 421 E 168 ST, MULTIPLE DWELLING RUBBISH FIIRE ON THE 1ST FLR,",BX,2,421 E 168 ST,1
2020-02-23T19:02:48Z,"QNS ALLHANDS 119-05 89 AVE, PRIVATE DWELLING FIRE IN THE BASEMENT, UNDER CONTROL",QN,4,119-05 89 AVE,9
2020-02-23T18:50:19Z,"QNS ALLHANDS 119-05 89 AVE, PRIVATE DWELLING FIRE IN THE BASEMENT,",QN,4,119-05 89 AVE,1
2020-02-23T00:27:28Z,"QNS ALLHANDS 90-10 149 ST, MULTIPLE DWELLING FIRE IN THE BASEMENT, UNDER CONTROL",QN,4,90-10 149 ST,9
2020-02-22T14:47:51Z,"QNS ALLHANDS 110-10 164 ST, PRIVATE DWELLING 1ST FLR, UNDER CONTROL",QN,4,110-10 164 ST,9
2020-02-22T14:26:26Z,"QNS ALLHANDS 110-10 164 ST, PRIVATE DWELLING 1ST FLR,",QN,4,110-10 164 ST,1
2020-02-22T06:06:14Z,"QNS ALLHANDS 107-39 159 ST, MULTIPLE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",QN,4,107-39 159 ST,9
2020-02-22T04:18:13Z,"MAN ALLHANDS 620 8 AVE, HIGH RISE DUCT WORK 2ND FLR FIRE, UNDER CONTROL",MH,1,620 8 AVE,9
2020-02-22T04:03:50Z,"BKLYN ALLHANDS HENRY ST, COMMERCIAL FIRE IN STORAGE FACILITY BASE OF BROOKLYN BRIDGE, UNDER CONTROL",BK,3,HENRY ST,9
2020-02-22T03:48:26Z,"MAN ALLHANDS 620 8 AVE, HIGH RISE DUCT WORK 2ND FLR FIRE,",MH,1,620 8 AVE,1
2020-02-22T03:26:36Z,"BKLYN ALLHANDS HENRY ST, COMMERCIAL FIRE IN STORAGE FACILITY BASE OF BROOKLYN BRIDGE,",BK,3,HENRY ST,1
2020-02-22T03:21:48Z,"MAN ALLHANDS 620 8 AVE, HIGH RISE",MH,1,620 8 AVE,1
2020-02-22T00:34:33Z,"MAN ALLHANDS 189 BOWERY, MULTIPLE DWELLING LARGE RUBBISH FIRE IN REAR OF THE HOTEL, UNDER CONTROL",MH,1,189 BOWERY,9
2020-02-21T17:27:08Z,"QNS ALLHANDS 224-10 59 AVE, PRIVATE DWELLING FIRE ON 2ND FLR REAR, UNDER CONTROL",QN,4,224-10 59 AVE,9
2020-02-21T17:12:02Z,"QNS ALLHANDS 224-10 59 AVE, PRIVATE DWELLING FIRE ON TOP FLR,",QN,4,224-10 59 AVE,1
2020-02-21T14:31:32Z,"SI ALLHANDS 393 TOMPKINS AVE, COMMERCIAL FIRE IN LAUNDROMAT, UNDER CONTROL",SI,5,393 TOMPKINS AVE,9
2020-02-21T14:18:53Z,"SI ALLHANDS 393 TOMPKINS AVE, COMMERCIAL FIRE IN LAUNDROMAT,",SI,5,393 TOMPKINS AVE,1
2020-02-21T08:56:42Z,"MAN 2-ALARM 22 BRADHURST AVE, MULTIPLE DWELLING FIRE IN 3RD FLR SHAFT, UNDER CONTROL",MH,1,22 BRADHURST AVE,9
2020-02-21T07:39:40Z,"MAN 2-ALARM 22 BRADHURST AVE, MULTIPLE DWELLING FIRE ON 5TH FLR,",MH,1,22 BRADHURST AVE,2
2020-02-21T07:27:46Z,"MAN ALLHANDS 22 BRADHURST AVE, MULTIPLE DWELLING FIRE ON 5TH FLR,",MH,1,22 BRADHURST AVE,1
2020-02-21T00:17:06Z,"BX ALLHANDS 1500 NOBLE AVE, MULTIPLE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",BX,2,1500 NOBLE AVE,9
2020-02-20T23:41:46Z,"BX ALLHANDS 1500 NOBLE AVE, FIRE ON 1ST FLR,",BX,2,1500 NOBLE AVE,1
2020-02-20T23:13:27Z,"QNS ALLHANDS 136-71 ROOSEVELT AVE, COMMERCIAL 1 ST FLR FIRE,",QN,4,136-71 ROOSEVELT AVE,1
2020-02-20T23:12:32Z,"QNS ALLHANDS 136-71 ROOSEVELT AVE, COMMERCIAL 1 ST FLR,",QN,4,136-71 ROOSEVELT AVE,1
2020-02-20T23:12:21Z,"MAN ALLHANDS 85 ELLWOOD ST, MULTIPLE DWELLING FIRE 5TH FLR,",MH,1,85 ELLWOOD ST,1
2020-02-20T08:10:22Z,"BKLYN ALLHANDS 611 E 21 ST, MULTIPLE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",BK,3,611 E 21 ST,9
2020-02-20T07:49:09Z,"BKLYN ALLHANDS 611 E 21 ST, FIRE ON FIRST FLR,",BK,3,611 E 21 ST,1
2020-02-20T02:24:43Z,"SI ALLHANDS 35 HOLLAND AVE, MULTIPLE DWELLING KITCHEN FIRE ON THE 8TH FLR, UNDER CONTROL",SI,5,35 HOLLAND AVE,9
2020-02-20T00:22:48Z,"BKLYN ALLHANDS 227 KENT AVE, VACANT MULTIPLE DWELLING BASEMENT FIRE, UNDER CONTROL",BK,3,227 KENT AVE,9
2020-02-20T00:03:00Z,"BKLYN ALLHANDS 227 KENT AVE, VACANT MULTIPLE DWELLING BASEMENT FIRE,",BK,3,227 KENT AVE,1
2020-02-19T23:01:50Z,"QNS ALLHANDS 150-08 87 RD, PRIVATE DWELLING FIRE ON 3RD FLR, UNDER CONTROL",QN,4,150-08 87 RD,9
2020-02-19T22:50:35Z,"QNS ALLHANDS 150-08 87 RD, PRIVATE DWELLING FIRE ON 3RD FLR,",QN,4,150-08 87 RD,1
2020-02-19T18:09:51Z,"QNS ALLHANDS 68-22 MAIN ST, (CONSTUCTION SITE) HIGH PRESSURE GAS MAIN STRUCK BY CONSTRUCTION CREW. EVACUATING EXPOSURES, UNDER CONTROL",QN,4,68-22 MAIN ST,9
2020-02-19T01:35:01Z,"QNS ALLHANDS 210-39 90 AVE, PRIVATE DWELLING FIRE IN ATTIC, UNDER CONTROL",QN,4,210-39 90 AVE,9
2020-02-19T01:23:26Z,"QNS ALLHANDS 210-39 90 AVE, PRIVATE DWELLING FIRE IN ATTIC,",QN,4,210-39 90 AVE,1
2020-02-18T04:35:17Z,"QNS ALLHANDS 41-18 60 ST, PRIVATE DWELLING FIRE ON 1 ST FLR, UNDER CONTROL",QN,4,41-18 60 ST,9
2020-02-18T04:12:20Z,"QNS ALLHANDS 41-18 60 ST, PRIVATE DWELLING FIRE ON 1 ST FLR,",QN,4,41-18 60 ST,1
2020-02-18T01:18:33Z,"QNS ALLHANDS 182 BEACH 92 ST, PRIVATE DWELLING FIRE 1ST FLR,",QN,4,182 BEACH 92 ST,1
2020-02-18T00:29:11Z,"BX ALLHANDS 2679 DECATUR AVE, MULTIPLE DWELLING CO READINGS DISSIPATED, UNDER CONTROL",BX,2,2679 DECATUR AVE,9
2020-02-17T23:51:55Z,"BKLYN ALLHANDS 963 BERGEN ST, PRIVATE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",BK,3,963 BERGEN ST,9
2020-02-17T23:25:35Z,"BKLYN ALLHANDS 963 BERGEN ST, PRIVATE DWELLING FIRE ON 1ST FLR,",BK,3,963 BERGEN ST,1
2020-02-17T21:50:24Z,"BX ALLHANDS 2240 GRAND CONCOURSE, MULTIPLE DWELLING FIRE 5TH FLR, UNDER CONTROL",BX,2,2240 GRAND CONCOURSE,9
2020-02-17T21:23:16Z,"BX ALLHANDS 2240 GRAND CONCOURSE, MULTIPLE DWELLING FIRE 5TH FLR,",BX,2,2240 GRAND CONCOURSE,1
2020-02-17T17:50:50Z,"QNS ALLHANDS 134-59 176 ST, PRIVATE DWELLING ELECTRICAL FIRE 2ND FLR, UNDER CONTROL",QN,4,134-59 176 ST,9
2020-02-17T16:44:21Z,"BKLYN ALLHANDS 5402 CHURCH AVE, COMMERCIAL FIRE IN LAUNDRYMAT, UNDER CONTROL",BK,3,5402 CHURCH AVE,9
2020-02-17T13:54:29Z,"BKLYN ALLHANDS 791 KENT AVE, MULTIPLE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",BK,3,791 KENT AVE,9
2020-02-17T12:31:45Z,"QNS ALLHANDS 68-01 OTTO RD, COMMERCIAL RUBBISH FIRE IN SHED, UNDER CONTROL",QN,4,68-01 OTTO RD,9
2020-02-17T12:16:32Z,"MAN ALLHANDS 511 W 25TH ST, COMMERCIAL FIRE IN A STORAGE ROOM 9TH FL, UNDER CONTROL",MH,1,511 W 25TH ST,9
2020-02-17T04:37:25Z,"QNS ALLHANDS 91-44 193 ST, PRIVATE DWELLING FIRE ON 1ST FLR AND BASEMENT, UNDER CONTROL",QN,4,91-44 193 ST,9
2020-02-17T03:57:07Z,"QNS ALLHANDS 91-44 193 ST, PRIVATE DWELLING FIRE IN BASEMENT,",QN,4,91-44 193 ST,1
2020-02-17T00:14:41Z,"MAN ALLHANDS 8 STONE ST, MULTIPLE DWELLING FIRE APT 1402,",MH,1,8 STONE ST,1
2020-02-16T16:07:23Z,"BX ALLHANDS 165 SAINTANNS AVE, HIGH RISE FIRE ON THE 6TH FLR,",BX,2,165 SAINTANNS AVE,1
2020-02-16T05:49:05Z,"BX ALLHANDS 4251 BYRON AVE, MULTIPLE DWELLING FIRE IN THE BASEMENT,",BX,2,4251 BYRON AVE,1
2020-02-15T19:30:50Z,"QNS ALLHANDS 105-11 LIVERPOOL ST, PRIVATE DWELLING FIRE ON 2ND FLR OF TEMPLE, UNDER CONTROL",QN,4,105-11 LIVERPOOL ST,9
2020-02-15T19:18:32Z,"QNS ALLHANDS 105-11 LIVERPOOL ST, PRIVATE DWELLING FIRE ON 1ST FLR,",QN,4,105-11 LIVERPOOL ST,1
2020-02-15T07:57:04Z,"BKLYN 3-ALARM 1948 85 ST, PRIVATE DWELLING FIRE ON ALL 3 FLRS WITH EXTENSION TO EXPOSURE 2, UNDER CONTROL",BK,3,1948 85 ST,9
2020-02-15T06:56:28Z,"MAN ALLHANDS 279 CHURCH ST, MULTIPLE DWELLING FIRE ON THE 4TH FL, UNDER CONTROL",MH,1,279 CHURCH ST,9
2020-02-15T06:09:05Z,"MAN ALLHANDS 279 CHURCH ST, MULTIPLE DWELLING FIRE ON THE 4TH FL,",MH,1,279 CHURCH ST,1
2020-02-15T05:16:10Z,"BKLYN 3-ALARM 1948 85 ST, PRIVATE DWELLING FIRE ON THE 2ND FLR WITH EXTENSION TO EXPOSURE 2,",BK,3,1948 85 ST,3
2020-02-15T04:58:12Z,"BKLYN 2-ALARM 1948 85 ST, PRIVATE DWELLING FIRE ON THE 2ND FLR,",BK,3,1948 85 ST,2
2020-02-15T04:38:46Z,"BKLYN ALLHANDS 2719 W 33 ST, MULTIPLE DWELLING FIRE ON THE 3RD FLR, UNDER CONTROL",BK,3,2719 W 33 ST,9
2020-02-15T04:18:23Z,"BKLYN ALLHANDS 2719 W 33 ST, MULTIPLE DWELLING FIRE ON THE 3RD FLR,",BK,3,2719 W 33 ST,1
2020-02-14T21:03:48Z,"BKLYN ALLHANDS 417 OCEAN AVE, MULTIPLE DWELLING TOP FLR FIRE, UNDER CONTROL",BK,3,417 OCEAN AVE,9
2020-02-14T20:32:46Z,"BKLYN ALLHANDS 417 OCEAN AVE, TOP FLR FIRE,",BK,3,417 OCEAN AVE,1
2020-02-14T09:18:54Z,"BX ALLHANDS 2865 UNIVERSITY AVE, MULTIPLE DWELLING FIRE IN CEILING, UNDER CONTROL",BX,2,2865 UNIVERSITY AVE,9
2020-02-14T09:18:08Z,"BX ALLHANDS 2865 UNIVERSITY AVE, MULTIPLE DWELLING FIRE IN CEILING,",BX,2,2865 UNIVERSITY AVE,1
2020-02-13T10:46:16Z,"QNS ALLHANDS 184-17 140 AVE, MIXED OCCUPANCY FIRE IN BUILDING, UNDER CONTROL",QN,4,184-17 140 AVE,9
2020-02-13T10:30:49Z,"QNS ALLHANDS 184-17 140 AVE, MIXED OCCUPANCY FIRE IN BUILDING,",QN,4,184-17 140 AVE,1
2020-02-13T02:22:45Z,"BX ALLHANDS BRUCKNER BLVD, FIRE IN CONSTRUCTION AREA, UNDER CONTROL",BX,2,BRUCKNER BLVD,9
2020-02-13T02:10:53Z,"BX ALLHANDS BRUCKNER BLVD, FIRE IN CONSTRUCTION AREA,",BX,2,BRUCKNER BLVD,1
2020-02-12T18:25:03Z,"BKLYN ALLHANDS E 24 ST, CONSTRUCTION CREW STRUCK A HIGH PRESSURE GAS MAIN, UNDER CONTROL",BK,3,E 24 ST,9
2020-02-12T13:57:55Z,"BKLYN ALLHANDS 1170 LINCOLN PL, MULTIPLE DWELLING FIRE 4TH FLR, UNDER CONTROL",BK,3,1170 LINCOLN PL,9
2020-02-12T13:39:48Z,"BKLYN ALLHANDS 1170 LINCOLN PL, MULTIPLE DWELLING FIRE 4TH FLR,",BK,3,1170 LINCOLN PL,1
2020-02-12T13:06:11Z,"BX ALLHANDS 825 MORRISON AVE, MULTIPLE DWELLING STOVE FIRE 5TH FLR, UNDER CONTROL",BX,2,825 MORRISON AVE,9
2020-02-12T12:50:02Z,"BX ALLHANDS 825 MORRISON AVE, MULTIPLE DWELLING STOVE FIRE 5TH FLR,",BX,2,825 MORRISON AVE,1
2020-02-12T11:14:38Z,"QNS ALLHANDS 103-18 MARTENSE AVE, PRIVATE DWELLING HOUSE FIRE, UNDER CONTROL",QN,4,103-18 MARTENSE AVE,9
2020-02-12T10:21:27Z,"QNS ALLHANDS 103-19 MARTENSE AVE, PRIVATE DWELLING HOUSE FIRE,",QN,4,103-19 MARTENSE AVE,1
2020-02-12T07:23:30Z,"QNS ALLHANDS 38-10 214 PL, PRIVATE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",QN,4,38-10 214 PL,9
2020-02-12T07:06:15Z,"QNS ALLHANDS 38-10 214 PL, PRIVATE DWELLING FIRE ON 2ND FLR,",QN,4,38-10 214 PL,1
2020-02-12T05:36:24Z,"BKLYN ALLHANDS 4714 NEW UTRECHT AVE, COMMERCIAL FIRE IN COMMERCIAL BUILDING,",BK,3,4714 NEW UTRECHT AVE,1
2020-02-12T01:13:11Z,"QNS ALLHANDS 627 WEST RD, PRIVATE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",QN,4,627 WEST RD,9
2020-02-12T00:43:13Z,"QNS ALLHANDS 627 WEST RD, PRIVATE DWELLING FIRE ON 1ST FLR,",QN,4,627 WEST RD,1
2020-02-11T09:37:38Z,"BKLYN ALLHANDS 1907 CONEY ISLAND AVE, PRIVATE DWELLING FIRE REAR 3 STORY MIXED OCCUPANCY,",BK,3,1907 CONEY ISLAND AVE,1
2020-02-11T06:05:39Z,"MAN ALLHANDS 130 E 18 ST, MULTIPLE DWELLING FIRE ON 8TH FLR APARTMENT 8J, UNDER CONTROL",MH,1,130 E 18 ST,9
2020-02-11T05:25:48Z,"MAN ALLHANDS 130 E 18 ST, MULTIPLE DWELLING FIRE ON 8TH FLR APARTMENT 8J,",MH,1,130 E 18 ST,1
2020-02-11T00:26:42Z,"BKLYN ALLHANDS 2022 78 ST, MULTIPLE DWELLING FIRE 2ND FLR, UNDER CONTROL",BK,3,2022 78 ST,9
2020-02-10T23:46:40Z,"QNS ALLHANDS 90-44 148TH STREET, MULTIPLE DWELLING FIRE 2 FLR,",QN,4,90-44 148TH STREET,1
2020-02-10T23:43:53Z,"MAN 3-ALARM 48 E 7 ST, MULTIPLE DWELLING HEAVY FIRE ON MULTIPLE FLRS, UNDER CONTROL",MH,1,48 E 7 ST,9
2020-02-10T23:05:10Z,"BKLYN ALLHANDS 2024 78 ST, PRIVATE DWELLING FIRE 2ND FLR,",BK,3,2024 78 ST,1
2020-02-10T21:32:34Z,"BKLYN ALLHANDS 1753 W 12 ST, PRIVATE DWELLING DRYER FIRE,",BK,3,1753 W 12 ST,1
2020-02-10T21:08:54Z,"MAN 3-ALARM 48 E 7 ST, MULTIPLE DWELLING FIRE IN THE WALLS AND COCKLOFT,",MH,1,48 E 7 ST,3
2020-02-10T21:00:33Z,"MAN 2-ALARM 48 E 7 ST, MULTIPLE DWELLING TOP FLR FIRE IN WALLS AND DUCTWORK,",MH,1,48 E 7 ST,2
2020-02-10T15:36:23Z,"MAN ALLHANDS 420 CENTRAL PARK W, MULTIPLE DWELLING 2ND FLR, UNDER CONTROL",MH,1,420 CENTRAL PARK W,9
2020-02-10T15:05:28Z,"MAN ALLHANDS 420 CENTRAL PARK W, 2ND FLR,",MH,1,420 CENTRAL PARK W,1
2020-02-10T12:00:59Z,"QNS ALLHANDS 71-15 BEACH CHANNEL DR, MULTIPLE DWELLING MATTRESS FIRE ON 10TH FLR, UNDER CONTROL",QN,4,71-15 BEACH CHANNEL DR,9
2020-02-10T10:28:20Z,"BKLYN ALLHANDS 1092 BROADWAY, COMMERCIAL FIRE 1ST FLR,",BK,3,1092 BROADWAY,1
2020-02-10T05:38:06Z,"QNS ALLHANDS 35-30 81 ST, MULTIPLE DWELLING FIRE IN BASEMENT, UNDER CONTROL",QN,4,35-30 81 ST,9
2020-02-10T05:23:55Z,"BKLYN ALLHANDS 2601 E 19TH ST, MULTIPLE DWELLING FIRE 3RD FLR, UNDER CONTROL",BK,3,2601 E 19TH ST,9
2020-02-10T05:13:20Z,"QNS ALLHANDS 35-30 81 ST, MULTIPLE DWELLING FIRE IN BASEMENT,",QN,4,35-30 81 ST,1
2020-02-10T05:13:20Z,"BKLYN ALLHANDS 2601 E 19TH ST, MULTIPLE DWELLING FIRE 3RD FLR,",BK,3,2601 E 19TH ST,1
2020-02-10T00:40:30Z,"MAN ALLHANDS 315 W 57 ST, MIXED OCCUPANCY FIRE IN LAUNDROMAT,",MH,1,315 W 57 ST,1
2020-02-09T13:17:07Z,"BKLYN ALLHANDS 152 9 ST, MULTIPLE DWELLING FIRE 4FLR, UNDER CONTROL",BK,3,152 9 ST,9
2020-02-09T12:50:48Z,"BKLYN ALLHANDS 152 9 ST, MULTIPLE DWELLING FIRE 4FLR,",BK,3,152 9 ST,1
2020-02-09T11:17:15Z,"SI ALLHANDS 280 MCBAINE AVE, PRIVATE DWELLING FIRE IN BSMT, UNDER CONTROL",SI,5,280 MCBAINE AVE,9
2020-02-09T10:47:03Z,"SI ALLHANDS 280 MCBAINE AVE, PRIVATE DWELLING FIRE,",SI,5,280 MCBAINE AVE,1
2020-02-08T14:04:46Z,"QNS ALLHANDS 245-32 147 RD, FIRE ON 2ND FLR, UNDER CONTROL",QN,4,245-32 147 RD,9
2020-02-08T08:49:13Z,"BX ALLHANDS 2230 ANDREWS AVE, PRIVATE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",BX,2,2230 ANDREWS AVE,9
2020-02-08T08:35:31Z,"BX ALLHANDS 2230 ANDREWS AVE, PRIVATE DWELLING FIRE ON 1ST FLR,",BX,2,2230 ANDREWS AVE,1
2020-02-08T04:18:54Z,"QNS ALLHANDS 196-25 JAMAICA AVE, MULTIPLE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",QN,4,196-25 JAMAICA AVE,9
2020-02-07T21:02:55Z,"BKLYN ALLHANDS 1700 DITMAS AVE, PRIVATE DWELLING FIRE ON TOP FLR, UNDER CONTROL",BK,3,1700 DITMAS AVE,9
2020-02-07T20:58:29Z,"BX ALLHANDS 854 REVERE AVE, PRIVATE DWELLING FIRE IN THE ATTIC, UNDER CONTROL",BX,2,854 REVERE AVE,9
2020-02-07T20:39:51Z,"BKLYN ALLHANDS 1700 DITMAS AVE, PRIVATE DWELLING FIRE ON TOP FLR,",BK,3,1700 DITMAS AVE,1
2020-02-07T20:36:08Z,"BX ALLHANDS 854 REVERE AVE, PRIVATE DWELLING FIRE IN THE ATTIC,",BX,2,854 REVERE AVE,1
2020-02-07T16:00:54Z,"BKLYN ALLHANDS 189 BAY 47 ST, PRIVATE DWELLING FIRE IN A GARAGE, UNDER CONTROL",BK,3,189 BAY 47 ST,9
2020-02-07T15:50:50Z,"BKLYN ALLHANDS 189 BAY 47 ST, PRIVATE DWELLING FIRE IN A GARAGE,",BK,3,189 BAY 47 ST,1
2020-02-06T15:12:38Z,"BKLYN ALLHANDS 109 LEWIS AVE, MULTIPLE DWELLING FIRE ON 9TH FLR, UNDER CONTROL",BK,3,109 LEWIS AVE,9
2020-02-06T14:48:23Z,"BKLYN ALLHANDS 109 LEWIS AVE, MULTIPLE DWELLING FIRE ON 9TH FLR,",BK,3,109 LEWIS AVE,1
2020-02-06T14:14:46Z,"QNS ALLHANDS 558 GRASSMERE TER, PRIVATE DWELLING FIRE IN BASEMENT, UNDER CONTROL",QN,4,558 GRASSMERE TER,9
2020-02-06T13:19:19Z,"QNS ALLHANDS 558 GRASSMERE TER, PRIVATE DWELLING FIRE IN BASEMENT,",QN,4,558 GRASSMERE TER,1
2020-02-06T06:19:56Z,"BKLYN ALLHANDS 2945 W 23 ST, MULTIPLE DWELLING TRANSFORMER FIRE, ENTIRE BLOCK WITHOUT POWER, CON ED ON SCENE, UNDER CONTROL",BK,3,2945 W 23 ST,9
2020-02-06T04:03:32Z,"MAN ALLHANDS 251 W 30 ST, MULTIPLE DWELLING LARGE AREA OF RUBBISH AGAINST BUILDING, UNDER CONTROL",MH,1,251 W 30 ST,9
2020-02-06T00:33:47Z,"BKLYN 2-ALARM 2838 W 19 ST, VACANT PRIVATE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",BK,3,2838 W 19 ST,9
2020-02-06T00:00:02Z,"BKLYN 2-ALARM 2840 W 19 ST, VACANT PRIVATE DWELLING FIRE ON 2ND FLR,",BK,3,2840 W 19 ST,2
2020-02-05T23:15:21Z,"BX ALLHANDS BRONXWOOD AVE, NO RUPTURE, CAP TO GAS LINE WAS BLOWN OFF, UNDER CONTROL",BX,2,BRONXWOOD AVE,9
2020-02-05T06:57:34Z,"BKLYN ALLHANDS 3602 AVE J, MULTIPLE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",BK,3,3602 AVE J,9
2020-02-04T20:35:05Z,"QNS 2-ALARM 39-10 56 ST, PRIVATE DWELLING",QN,4,39-10 56 ST,2
2020-02-04T10:14:53Z,"BKLYN ALLHANDS 1458 41 ST, PRIVATE DWELLING FIRE IN COCKLOFT,",BK,3,1458 41 ST,1
2020-02-03T22:10:57Z,"SI ALLHANDS 517 POWELL ST, PRIVATE DWELLING FIRE IN ATTIC, UNDER CONTROL",SI,5,517 POWELL ST,9
2020-02-03T21:36:06Z,"SI ALLHANDS 517 POWELL ST, PRIVATE DWELLING",SI,5,517 POWELL ST,1
2020-02-03T20:39:51Z,"QNS ALLHANDS 188-19 LINDEN BLVD, COMMERCIAL FIRE IN STORE, UNDER CONTROL",QN,4,188-19 LINDEN BLVD,9
2020-02-03T20:21:52Z,"QNS ALLHANDS 188-19 LINDEN BLVD, COMMERCIAL FIRE IN STORE,",QN,4,188-19 LINDEN BLVD,1
2020-02-03T16:35:25Z,"BKLYN ALLHANDS 1008 ST MARKS AVE, FIRE ON 11TH FLR, UNDER CONTROL",BK,3,1008 ST MARKS AVE,9
2020-02-03T16:28:41Z,"BKLYN ALLHANDS 1008 ST MARKS AVE, FIRE ON 11TH FLR,",BK,3,1008 ST MARKS AVE,1
2020-02-02T03:38:28Z,"QNS ALLHANDS 172-34 AMELIA RD, PRIVATE DWELLING FIRE 2ND FLR, UNDER CONTROL",QN,4,172-34 AMELIA RD,9
2020-02-02T03:28:37Z,"QNS ALLHANDS 172-34 AMELIA RD, PRIVATE DWELLING FIRE 2ND FLR,",QN,4,172-34 AMELIA RD,1
2020-02-01T20:26:22Z,"BX 2-ALARM 281 BROOK AVE, MULTIPLE DWELLING FIRE ON 4TH AND 5TH FLR, UNDER CONTROL",BX,2,281 BROOK AVE,9
2020-02-01T10:33:17Z,"BKLYN ALLHANDS 539 E 55 ST, PRIVATE DWELLING FIRE 1ST FLR, UNDER CONTROL",BK,3,539 E 55 ST,9
2020-02-01T10:16:47Z,"BKLYN ALLHANDS 539 E 55 ST, PRIVATE DWELLING FIRE 1ST FLR,",BK,3,539 E 55 ST,1
2020-02-01T09:52:30Z,"MAN ALLHANDS 410 ST NICHOLAS AVE, MULTIPLE DWELLING FIRE ON THE 1ST FLR, UNDER CONTROL",MH,1,410 ST NICHOLAS AVE,9
2020-02-01T06:08:50Z,"BX 10-75 2340 AQUEDUCT AVE, PRIVATE DWELLING EXTERIOR FIRE EXTENDING TO BLDG, UNDER CONTROL",BX,2,NA,9
2020-01-31T20:14:37Z,"QNS ALLHANDS 20-29 125 ST, PRIVATE DWELLING FIRE ON THE FIRST FLR, UNDER CONTROL",QN,4,20-29 125 ST,9
2020-01-31T20:14:16Z,"QNS ALLHANDS 20-29 125 ST, PRIVATE DWELLING FIRE ON THE FIRST FLR,",QN,4,20-29 125 ST,1
2020-01-31T04:02:46Z,"BKLYN ALLHANDS 290 FROST ST, MULTIPLE DWELLING FIRE IN A COMPACTOR, UNDER CONTROL",BK,3,290 FROST ST,9
2020-01-31T03:54:42Z,"BKLYN ALLHANDS 290 FROST ST, MULTIPLE DWELLING FIRE IN A COMPACTOR,",BK,3,290 FROST ST,1
2020-01-30T16:40:09Z,"BKLYN ALLHANDS 640 DITMAS AVE, MULTIPLE DWELLING OIL BURNER FIRE, UNDER CONTROL",BK,3,640 DITMAS AVE,9
