text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
"BX ALL HANDS 2861 LAWTON AVE, PRIVATE DWELLING FIRE ON 2ND FLR,",FALSE,5,NA,2019-03-19T17:15:14Z,FALSE,NA,1108054334779154433,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"MAN ALL HANDS 1850 LEXINGTON AVE, MULTIPLE DWELLING FIRE IN THE BASEMENT, UNDER CONTROL",FALSE,21,NA,2019-03-19T11:33:54Z,FALSE,NA,1107968435470979075,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"MAN ALL HANDS 1850 LEXINGTON AVE, MULTIPLE DWELLING FIRE IN THE BASEMENT,",FALSE,23,NA,2019-03-19T11:09:11Z,FALSE,NA,1107962214617661440,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"MAN ALL HANDS 340 E 13 ST, MULTIPLE DWELLING FIRE ON 5TH FLR, UNDER CONTROL",FALSE,11,NA,2019-03-19T00:21:19Z,FALSE,NA,1107799175079567360,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"MAN ALL HANDS 340 E 13 ST, MULTIPLE DWELLING FIRE ON 5TH FLR,",FALSE,10,NA,2019-03-18T23:48:06Z,FALSE,NA,1107790813126373377,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BX ALL HANDS 2528 CRUGER AVE, MULTIPLE DWELLING FIRE ON THE 4TH FLR, UNDER CONTROL",FALSE,17,NA,2019-03-18T22:19:29Z,FALSE,NA,1107768512997703682,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 2528 CRUGER AVE, MULTIPLE DWELLING FIRE ON THE 4TH FLR,",FALSE,13,NA,2019-03-18T22:03:38Z,FALSE,NA,1107764524155838466,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"MAN ALL HANDS 219 AVE B, MULTIPLE DWELLING FIRE IN 1 STORY SETBACK, UNDER CONTROL",FALSE,8,NA,2019-03-18T19:01:38Z,FALSE,NA,1107718720636506114,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"MAN ALL HANDS 219 AVE B, MULTIPLE DWELLING FIRE IN 1 STORY SETBACK,",FALSE,8,NA,2019-03-18T18:22:43Z,FALSE,NA,1107708927611940864,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BX ALL HANDS 712 FOX ST, MULTIPLE DWELLING FIRE ON 1ST FLR, UNDER CONTROL",FALSE,9,NA,2019-03-18T14:42:26Z,FALSE,NA,1107653493878390784,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 522 GLENMORE AVE, PRIVATE DWELLING FIRE ON FLR 2, UNDER CONTROL",FALSE,10,NA,2019-03-18T08:58:47Z,FALSE,NA,1107567010089762816,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 525 GLENMORE AVE, PRIVATE DWELLING FIRE ON FLR 2,",FALSE,8,NA,2019-03-18T08:02:41Z,FALSE,NA,1107552891215273985,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 119-14 145 ST, PRIVATE DWELLING FIRE ON FLR 2, UNDER CONTROL",FALSE,9,NA,2019-03-18T07:30:06Z,FALSE,NA,1107544691229237248,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 119-14 145 ST, PRIVATE DWELLING FIRE ON FLR 2,",FALSE,11,NA,2019-03-18T07:12:25Z,FALSE,NA,1107540243614523392,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 328 2 ST, MULTIPLE DWELLING FIRE IN THE BASEMENT, UNDER CONTROL",FALSE,9,NA,2019-03-18T02:56:16Z,FALSE,NA,1107475779426967552,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 328 2 ST, MULTIPLE DWELLING FIRE IN THE BASEMENT,",FALSE,6,NA,2019-03-18T02:32:46Z,FALSE,NA,1107469867228237824,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 109-31 FRANCIS LEWIS BLVD, PRIVATE DWELLING KITCHEN FIRE, UNDER CONTROL",FALSE,10,NA,2019-03-17T13:14:02Z,FALSE,NA,1107268856131796994,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 670 MAPLE ST, PRIVATE DWELLING FIRE IN A DRYER, UNDER CONTROL",FALSE,11,NA,2019-03-17T02:52:05Z,FALSE,NA,1107112340212932608,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 160-02 134 AVE, PRIVATE DWELLING FIRE IN A GARAGE, UNDER CONTROL",FALSE,8,NA,2019-03-17T02:48:52Z,FALSE,NA,1107111528996790273,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BX ALL HANDS 356 E 134 ST, FIRE IN VACANT BUILDING, UNDER CONTROL",FALSE,14,NA,2019-03-16T23:08:12Z,FALSE,NA,1107055996394979330,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX 2-ALARM 21 ASCH LOOP, MULTIPLE DWELLING POWER OUTAGE CO-OP CITY/ MULTIPLE BUILDINGS/ MULTIPLE ELEVATORS SEARCHED… https://t.co/gepy6wDCfb",FALSE,13,NA,2019-03-16T20:30:42Z,TRUE,NA,1107016360612245507,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BX ALL HANDS 2928 HOLLAND AVE, FIRE BETWEEN 2-3RD FLR, UNDER CONTROL",FALSE,11,NA,2019-03-16T15:42:45Z,FALSE,NA,1106943898075783169,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 864 STANLEY AVE, COMMERCIAL BOX TRUCK BETWEEN TWO BUILDINGS, UNDER CONTROL",FALSE,9,NA,2019-03-16T12:20:24Z,FALSE,NA,1106892971042058241,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 220-17 MERRICK BLVD, COMMERCIAL FIRE IN THE DRYER IN A LAUNDRY MAT, UNDER CONTROL",FALSE,8,NA,2019-03-16T01:15:00Z,FALSE,NA,1106725518404186114,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 97-48 101 ST, PRIVATE DWELLING FIRE ON THE 2ND AND 3RD FLR, UNDER CONTROL",FALSE,14,NA,2019-03-15T23:22:13Z,FALSE,NA,1106697135712538624,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 240-42 69 AVE, MULTIPLE DWELLING FIRE ON 1ST AND 2ND FLR, UNDER CONTROL",FALSE,7,NA,2019-03-15T18:16:45Z,FALSE,NA,1106620262852763648,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 240-42 69 AVE, MULTIPLE DWELLING FIRE ON 1 ST FLR,",FALSE,7,NA,2019-03-15T17:57:28Z,FALSE,NA,1106615408893792257,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 5123 11 AVE, PRIVATE DWELLING FIRE ON 2ND FLR, UNDER CONTROL",FALSE,9,NA,2019-03-15T16:19:59Z,FALSE,NA,1106590877907079168,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 5123 11 AVE, PRIVATE DWELLING FIR,",FALSE,6,NA,2019-03-15T15:52:35Z,FALSE,NA,1106583982072872964,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 65-28 PARSONS BLVD, MULTIPLE DWELLING FIRE IN COMPACTOR, UNDER CONTROL",FALSE,13,NA,2019-03-14T22:31:45Z,FALSE,NA,1106322048744345606,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BX ALL HANDS 1057 HOE AVE, MULTIPLE DWELLING FIRE ON 3RD FLR, UNDER CONTROL",FALSE,10,NA,2019-03-14T21:59:00Z,FALSE,NA,1106313805246726145,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 1057 HOE AVE, MULTIPLE DWELLING FIRE ON 3RD FLR,",FALSE,11,NA,2019-03-14T21:42:40Z,FALSE,NA,1106309694379958275,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 35-12 35 AVE, SCHOOL FIRE 1 GRADE BELOW STREET IN PARKING GARAGE, UNDER CONTROL",FALSE,9,NA,2019-03-14T21:17:06Z,FALSE,NA,1106303263861805060,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 183 CARLTON AVE, MULTIPLE DWELLING FIRE TOP FLR, UNDER CONTROL",FALSE,12,NA,2019-03-14T21:15:43Z,FALSE,NA,1106302915793293323,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 183 CARLTON AVE, MULTIPLE DWELLING FIRE TOP FLR,",FALSE,12,NA,2019-03-14T20:41:47Z,FALSE,NA,1106294376177766406,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 35-12 35 AVE, SCHOOL FIRE 1 GRADE BELOW STREET IN PARKING GARAGE,",FALSE,7,NA,2019-03-14T20:36:12Z,FALSE,NA,1106292969668337664,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"MAN ALL HANDS 226 WEST 52 STREET, HOTEL FIRE IN THE B2 LEVEL, UNDER CONTROL",FALSE,6,NA,2019-03-14T06:51:47Z,FALSE,NA,1106085496323821570,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"MAN ALL HANDS 226 WEST 52 STREET, HOTEL FIRE IN THE B2 LEVEL,",FALSE,12,NA,2019-03-14T06:21:44Z,FALSE,NA,1106077936459939841,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"MAN 10-77 226 WEST 52 STREET, HOTEL FIRE IN THE B2 LEVEL,",FALSE,12,NA,2019-03-14T06:13:25Z,FALSE,NA,1106075842566938624,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"MAN ALL HANDS 520 E 90 ST, MULTIPLE DWELLING FIRE ON THE 3RD FLR, UNDER CONTROL",FALSE,16,NA,2019-03-14T05:02:42Z,FALSE,NA,1106058047082909699,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"MAN ALL HANDS 520 E 90 ST, MULTIPLE DWELLING FIRE ON THE 3RD FLR,",FALSE,11,NA,2019-03-14T04:44:45Z,FALSE,NA,1106053527191867392,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"QNS ALL HANDS 51-59 47 ST, PRIVATE DWELLING FIRE ON 3RD FLR, UNDER CONTROL",FALSE,7,NA,2019-03-14T02:42:45Z,FALSE,NA,1106022828288212992,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 3074 WEBSTER AVE, COMMERCIAL FIRE ON FIRST FLR OF AUTOBODY SHOP, UNDER CONTROL",FALSE,10,NA,2019-03-14T02:15:23Z,FALSE,NA,1106015940695724034,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"QNS ALL HANDS 51-59 47 ST, PRIVATE DWELLING FIRE IN BASEMENT,",FALSE,6,NA,2019-03-14T02:10:28Z,FALSE,NA,1106014704483385344,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 678 NEW JERSEY AVE, MULTIPLE DWELLING FIRE ON FLR 2, UNDER CONTROL",FALSE,13,NA,2019-03-13T22:55:55Z,FALSE,NA,1105965741860364288,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 678 NEW JERSEY AVE, MULTIPLE DWELLING FIRE ON FLR 2,",FALSE,9,NA,2019-03-13T22:27:44Z,FALSE,NA,1105958650345070592,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS GERRITSEN AVE, BRUSH FIRE UNDER CONTROL",FALSE,12,NA,2019-03-13T19:11:56Z,FALSE,NA,1105909374176890880,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1845 OCEAN AVE, MULTIPLE DWELLING FIRE IN APT 2K, UNDER CONTROL",FALSE,15,NA,2019-03-13T18:29:34Z,FALSE,NA,1105898712394592263,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1845 OCEAN AVE, MULTIPLE DWELLING FIRE,",FALSE,14,NA,2019-03-13T18:06:32Z,FALSE,NA,1105892916499763201,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS GRANDCENTRAL PKWY, BRUSH FIRE UNDER CONTROL",FALSE,12,NA,2019-03-13T17:54:03Z,FALSE,NA,1105889773825204225,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"QNS ALL HANDS GRANDCENTRAL PKWY, BRUSH FIRE",FALSE,6,NA,2019-03-13T17:13:40Z,FALSE,NA,1105879610531762176,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS GRAND CENTRAL PARKWAY, BRUSH FIRE (EXIT 11) LARGE AREA OF BRUSH ON FIRE, UNDER CONTROL",FALSE,10,NA,2019-03-13T15:41:26Z,FALSE,NA,1105856400868155395,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS GRAND CENTRAL PARKWAY, BRUSH FIRE (EXIT 11) LARGE AREA OF BRUSH ON FIRE,",FALSE,9,NA,2019-03-13T15:17:33Z,FALSE,NA,1105850389704908800,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,4,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 17 HILL ST, MULTIPLE DWELLING FIRE IN MULTIPLE DWELLING, UNDER CONTROL",FALSE,13,NA,2019-03-13T11:04:12Z,FALSE,NA,1105786632253394944,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 96-22 35 AVE, PRIVATE DWELLING FIRE 2ND FLR, UNDER CONTROL",FALSE,8,NA,2019-03-12T22:30:22Z,FALSE,NA,1105596926295228417,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 96-22 35 AVE, PRIVATE DWELLING FIRE 2ND FLR,",FALSE,7,NA,2019-03-12T22:25:57Z,FALSE,NA,1105595813919629318,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 158-11 JEWELL, COMMERCIAL UNDER CONTROL",FALSE,11,NA,2019-03-12T15:34:09Z,FALSE,NA,1105492179798102016,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 56-11 94 ST, MULTIPLE DWELLING FIRE 1ST FLR, UNDER CONTROL",FALSE,7,NA,2019-03-12T14:44:26Z,FALSE,NA,1105479669539921920,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 56-11 94 ST, MULTIPLE DWELLING FIRE 1ST FLR,",FALSE,7,NA,2019-03-12T14:21:38Z,FALSE,NA,1105473930708566016,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS 2-ALARM 95-25 149 ST, COMMERCIAL FIRE IN A FACTORY, UNDER CONTROL",FALSE,9,NA,2019-03-12T07:12:10Z,FALSE,NA,1105365852310982656,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS 2-ALARM 95-25 149 ST, COMMERCIAL FIRE IN A FACTORY,",FALSE,16,NA,2019-03-12T06:06:41Z,FALSE,NA,1105349372026458116,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS 2-ALARM 126-08 LINDEN BLVD, PRIVATE DWELLING FIRE ON THE 2ND FLR, UNDER CONTROL",FALSE,13,NA,2019-03-11T22:28:59Z,FALSE,NA,1105234190621126656,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS 2-ALARM 126-08 LINDEN BLVD, PRIVATE DWELLING FIRE 2 FLR,",FALSE,14,NA,2019-03-11T21:39:09Z,FALSE,NA,1105221648704303104,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"BX ALL HANDS 628 E 237 ST, PRIVATE DWELLING FIRE IN THE WALLS, UNDER CONTROL",FALSE,10,NA,2019-03-11T02:15:14Z,FALSE,NA,1104928739115364353,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BX ALL HANDS 628 E 237 ST, PRIVATE DWELLING FIRE IN THE WALLS,",FALSE,9,NA,2019-03-11T01:51:36Z,FALSE,NA,1104922792758267904,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 31-36 98 ST, FIRE IN A GARAGE, UNDER CONTROL",FALSE,8,NA,2019-03-10T13:51:10Z,FALSE,NA,1104741485977784321,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 92 TEN EYCK WALK, MULTIPLE DWELLING FIRE IN APT 3D, UNDER CONTROL",FALSE,8,NA,2019-03-10T13:44:05Z,FALSE,NA,1104739704774320128,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 31-36 98 ST, FIRE IN A GARAGE,",FALSE,9,NA,2019-03-10T13:39:43Z,FALSE,NA,1104738608269922308,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 92 TEN EYCK WALK, MULTIPLE DWELLING FIRE IN APT 3D,",FALSE,7,NA,2019-03-10T13:21:26Z,FALSE,NA,1104734004320845824,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 152 CONSELYEA ST, MANHOLE FIRE, UNDER CONTROL",FALSE,9,NA,2019-03-10T12:49:44Z,FALSE,NA,1104726026704379904,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 74-17 46 AVE, PRIVATE DWELLING FIRE ON FLR 2, UNDER CONTROL",FALSE,7,NA,2019-03-10T11:51:00Z,FALSE,NA,1104711245113053191,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 74-17 46 AVE, PRIVATE DWELLING FIRE ON FLR 2,",FALSE,9,NA,2019-03-10T11:17:55Z,FALSE,NA,1104702922934366208,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,3,FALSE,FALSE,NA,NA
"QNS ALL HANDS 145-10 106TH AVE, PRIVATE DWELLING FIRE ON THE 1ST FLR, UNDER CONTROL",FALSE,7,NA,2019-03-10T02:11:29Z,FALSE,NA,1104565406763765761,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 719 E 103 STREET, MULTIPLE DWELLING FIRE IN APT 3E, UNDER CONTROL",FALSE,12,NA,2019-03-10T01:48:52Z,FALSE,NA,1104559715911110656,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 719 E 103 STREET, MULTIPLE DWELLING FIRE IN APT 7E,",FALSE,12,NA,2019-03-10T01:43:35Z,FALSE,NA,1104558386119622657,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"QNS ALL HANDS 145-10 106TH AVE, PRIVATE DWELLING FIRE ON THE 1ST FLR,",FALSE,5,NA,2019-03-10T01:43:29Z,FALSE,NA,1104558359737495552,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"MAN ALL HANDS 225 1 AVE, COMMERCIAL FIRE IN 1ST FLR, UNDER CONTROL",FALSE,9,NA,2019-03-10T01:01:55Z,FALSE,NA,1104547898509938688,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,2,FALSE,FALSE,NA,NA
"MAN ALL HANDS 225 1 AVE, COMMERCIAL FIRE IN 1ST FLR,",FALSE,6,NA,2019-03-10T00:45:32Z,FALSE,NA,1104543775047761920,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,1,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 308 KINGSBORO 3 WALK, MULTIPLE DWELLING FIRE ON THE 2ND FLR,",FALSE,7,NA,2019-03-09T20:54:17Z,FALSE,NA,1104485581793476609,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 115-72 204TH ST, PRIVATE DWELLING FIRE ON THE 2ND FLR, UNDER CONTROL",FALSE,6,NA,2019-03-09T18:37:44Z,FALSE,NA,1104451218523467778,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"QNS ALL HANDS 115-72 204TH ST, PRIVATE DWELLING FIRE ON THE 2ND FLR,",FALSE,5,NA,2019-03-09T18:28:58Z,FALSE,NA,1104449011606523908,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1773 BUSHWICK AVE, COMMERCIAL UNDER CONTROL",FALSE,11,NA,2019-03-09T12:34:55Z,FALSE,NA,1104359909754372098,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"BKLYN ALL HANDS 1773 BUSHWICK AVE, COMMERCIAL",FALSE,6,NA,2019-03-09T12:14:40Z,FALSE,NA,1104354816447401984,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"MAN ALL HANDS 250 W 146 ST, MULTIPLE DWELLING FIRE ON THE 1ST FLR, UNDER CONTROL",FALSE,8,NA,2019-03-09T08:03:40Z,FALSE,NA,1104291647037362176,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,0,FALSE,FALSE,NA,NA
"MAN ALL HANDS 215 W 104TH ST, COMMERCIAL (POST OFFICE) WHITE POWDER IN LOBBY OF POST OFFICE/ HAZMAT ON SCENE/ WHITE… https://t.co/fICNbQY1tY",FALSE,38,NA,2019-03-09T02:30:03Z,TRUE,NA,1104207693496139779,NA,"<a href=""https://zapier.com/"" rel=""nofollow"">Zapier.com</a>",FDNYAlerts,9,FALSE,FALSE,NA,NA
