input_location,latitude,longitude,bbl,fireBattalion,censusTract2010,communityDistrict,report_date,borough,case_type,cases,individuals
150-08 87 RD,40.70749972996189,-73.80644864115986,4097060003,50, 236  ,408,12/31/2019,Queens,SINGLE ADULT,107,107
68-22 MAIN ST,40.732369188581636,-73.82476385206535,4064860039,52, 809  ,408,12/31/2019,Queens,ADULT FAMILY,9,18
68-22 MAIN ST,40.732369188581636,-73.82476385206535,4064860039,52, 809  ,408,12/31/2019,Queens,FAMILY WITH CHILDREN,56,173
68-22 MAIN ST,40.732369188581636,-73.82476385206535,4064860039,52, 809  ,408,12/31/2019,Queens,SINGLE ADULT,107,107
210-39 90 AVE,40.72001501147058,-73.7529268104707,4105760077,54, 492  ,413,12/31/2019,Queens,ADULT FAMILY,33,70
210-39 90 AVE,40.72001501147058,-73.7529268104707,4105760077,54, 492  ,413,12/31/2019,Queens,FAMILY WITH CHILDREN,150,470
210-39 90 AVE,40.72001501147058,-73.7529268104707,4105760077,54, 492  ,413,12/31/2019,Queens,SINGLE ADULT,172,172
210-39 90 AVE,40.72001501147058,-73.7529268104707,4105760077,54, 492  ,413,12/31/2019,Queens,ADULT FAMILY,33,70
210-39 90 AVE,40.72001501147058,-73.7529268104707,4105760077,54, 492  ,413,12/31/2019,Queens,FAMILY WITH CHILDREN,150,470
210-39 90 AVE,40.72001501147058,-73.7529268104707,4105760077,54, 492  ,413,12/31/2019,Queens,SINGLE ADULT,172,172
41-18 60 ST,40.74359276135605,-73.90433399018903,4013320099,46, 249  ,402,12/31/2019,Queens,ADULT FAMILY,20,42
41-18 60 ST,40.74359276135605,-73.90433399018903,4013320099,46, 249  ,402,12/31/2019,Queens,FAMILY WITH CHILDREN,29,104
41-18 60 ST,40.74359276135605,-73.90433399018903,4013320099,46, 249  ,402,12/31/2019,Queens,SINGLE ADULT,227,227
41-18 60 ST,40.74359276135605,-73.90433399018903,4013320099,46, 249  ,402,12/31/2019,Queens,ADULT FAMILY,20,42
41-18 60 ST,40.74359276135605,-73.90433399018903,4013320099,46, 249  ,402,12/31/2019,Queens,FAMILY WITH CHILDREN,29,104
41-18 60 ST,40.74359276135605,-73.90433399018903,4013320099,46, 249  ,402,12/31/2019,Queens,SINGLE ADULT,227,227
182 BEACH 92 ST,40.585949887572134,-73.81504921372759,4161340013,47, 94203,414,12/31/2019,Queens,ADULT FAMILY,44,96
182 BEACH 92 ST,40.585949887572134,-73.81504921372759,4161340013,47, 94203,414,12/31/2019,Queens,FAMILY WITH CHILDREN,218,740
182 BEACH 92 ST,40.585949887572134,-73.81504921372759,4161340013,47, 94203,414,12/31/2019,Queens,SINGLE ADULT,234,234
2679 DECATUR AVE,40.864330833089554,-73.8893264565085,2032820042,27, 40502,207,12/31/2019,Bronx,ADULT FAMILY,55,117
2679 DECATUR AVE,40.864330833089554,-73.8893264565085,2032820042,27, 40502,207,12/31/2019,Bronx,FAMILY WITH CHILDREN,315,988
2679 DECATUR AVE,40.864330833089554,-73.8893264565085,2032820042,27, 40502,207,12/31/2019,Bronx,SINGLE ADULT,265,265
963 BERGEN ST,40.67666521588494,-73.95501443545079,3012110074,57, 221  ,308,12/31/2019,Brooklyn,ADULT FAMILY,23,46
963 BERGEN ST,40.67666521588494,-73.95501443545079,3012110074,57, 221  ,308,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,152,455
963 BERGEN ST,40.67666521588494,-73.95501443545079,3012110074,57, 221  ,308,12/31/2019,Brooklyn,SINGLE ADULT,243,243
963 BERGEN ST,40.67666521588494,-73.95501443545079,3012110074,57, 221  ,308,12/31/2019,Brooklyn,ADULT FAMILY,23,46
963 BERGEN ST,40.67666521588494,-73.95501443545079,3012110074,57, 221  ,308,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,152,455
963 BERGEN ST,40.67666521588494,-73.95501443545079,3012110074,57, 221  ,308,12/31/2019,Brooklyn,SINGLE ADULT,243,243
2240 GRAND CONCOURSE,40.85634576963205,-73.90058579808522,2031580005,18, 38301,205,12/31/2019,Bronx,ADULT FAMILY,83,177
2240 GRAND CONCOURSE,40.85634576963205,-73.90058579808522,2031580005,18, 38301,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
2240 GRAND CONCOURSE,40.85634576963205,-73.90058579808522,2031580005,18, 38301,205,12/31/2019,Bronx,SINGLE ADULT,303,303
2240 GRAND CONCOURSE,40.85634576963205,-73.90058579808522,2031580005,18, 38301,205,12/31/2019,Bronx,ADULT FAMILY,83,177
2240 GRAND CONCOURSE,40.85634576963205,-73.90058579808522,2031580005,18, 38301,205,12/31/2019,Bronx,FAMILY WITH CHILDREN,502,1549
2240 GRAND CONCOURSE,40.85634576963205,-73.90058579808522,2031580005,18, 38301,205,12/31/2019,Bronx,SINGLE ADULT,303,303
134-59 176 ST,40.674016734295854,-73.76542652309787,4125710055,54, 33402,412,12/31/2019,Queens,ADULT FAMILY,92,194
134-59 176 ST,40.674016734295854,-73.76542652309787,4125710055,54, 33402,412,12/31/2019,Queens,FAMILY WITH CHILDREN,386,1209
134-59 176 ST,40.674016734295854,-73.76542652309787,4125710055,54, 33402,412,12/31/2019,Queens,SINGLE ADULT,424,424
5402 CHURCH AVE,40.65239210499055,-73.9263907736733,3047020001,58, 938  ,317,12/31/2019,Brooklyn,ADULT FAMILY,48,103
5402 CHURCH AVE,40.65239210499055,-73.9263907736733,3047020001,58, 938  ,317,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,281,860
5402 CHURCH AVE,40.65239210499055,-73.9263907736733,3047020001,58, 938  ,317,12/31/2019,Brooklyn,SINGLE ADULT,307,307
791 KENT AVE,40.69718693814953,-73.95991958212532,3018840012,31,1237  ,303,12/31/2019,Brooklyn,ADULT FAMILY,69,144
791 KENT AVE,40.69718693814953,-73.95991958212532,3018840012,31,1237  ,303,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,362,1128
791 KENT AVE,40.69718693814953,-73.95991958212532,3018840012,31,1237  ,303,12/31/2019,Brooklyn,SINGLE ADULT,487,487
68-01 OTTO RD,40.706223014951334,-73.88637891098658,4036670571,51, 61301,405,12/31/2019,Queens,ADULT FAMILY,20,42
68-01 OTTO RD,40.706223014951334,-73.88637891098658,4036670571,51, 61301,405,12/31/2019,Queens,FAMILY WITH CHILDREN,37,108
68-01 OTTO RD,40.706223014951334,-73.88637891098658,4036670571,51, 61301,405,12/31/2019,Queens,SINGLE ADULT,61,61
511 W 25TH ST,40.74936345461059,-74.00413244739713,1006970023,07,  99  ,104,12/31/2019,Manhattan,ADULT FAMILY,14,29
511 W 25TH ST,40.74936345461059,-74.00413244739713,1006970023,07,  99  ,104,12/31/2019,Manhattan,FAMILY WITH CHILDREN,44,126
511 W 25TH ST,40.74936345461059,-74.00413244739713,1006970023,07,  99  ,104,12/31/2019,Manhattan,SINGLE ADULT,152,152
91-44 193 ST,40.712068084048795,-73.76701681552252,4108200062,54, 500  ,412,12/31/2019,Queens,ADULT FAMILY,92,194
91-44 193 ST,40.712068084048795,-73.76701681552252,4108200062,54, 500  ,412,12/31/2019,Queens,FAMILY WITH CHILDREN,386,1209
91-44 193 ST,40.712068084048795,-73.76701681552252,4108200062,54, 500  ,412,12/31/2019,Queens,SINGLE ADULT,424,424
91-44 193 ST,40.712068084048795,-73.76701681552252,4108200062,54, 500  ,412,12/31/2019,Queens,ADULT FAMILY,92,194
91-44 193 ST,40.712068084048795,-73.76701681552252,4108200062,54, 500  ,412,12/31/2019,Queens,FAMILY WITH CHILDREN,386,1209
91-44 193 ST,40.712068084048795,-73.76701681552252,4108200062,54, 500  ,412,12/31/2019,Queens,SINGLE ADULT,424,424
8 STONE ST,40.70402494613498,-74.01263777088298,1000100033,01,   9  ,101,12/31/2019,Manhattan,ADULT FAMILY,27,59
8 STONE ST,40.70402494613498,-74.01263777088298,1000100033,01,   9  ,101,12/31/2019,Manhattan,FAMILY WITH CHILDREN,88,296
8 STONE ST,40.70402494613498,-74.01263777088298,1000100033,01,   9  ,101,12/31/2019,Manhattan,SINGLE ADULT,120,120
165 SAINTANNS AVE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4251 BYRON AVE,40.89448140097906,-73.85477362201247,2049990085,15, 434  ,212,12/31/2019,Bronx,ADULT FAMILY,87,185
4251 BYRON AVE,40.89448140097906,-73.85477362201247,2049990085,15, 434  ,212,12/31/2019,Bronx,FAMILY WITH CHILDREN,427,1386
4251 BYRON AVE,40.89448140097906,-73.85477362201247,2049990085,15, 434  ,212,12/31/2019,Bronx,SINGLE ADULT,340,340
105-11 LIVERPOOL ST,40.69406753605775,-73.8052507284212,4100530032,50, 204  ,412,12/31/2019,Queens,ADULT FAMILY,92,194
105-11 LIVERPOOL ST,40.69406753605775,-73.8052507284212,4100530032,50, 204  ,412,12/31/2019,Queens,FAMILY WITH CHILDREN,386,1209
105-11 LIVERPOOL ST,40.69406753605775,-73.8052507284212,4100530032,50, 204  ,412,12/31/2019,Queens,SINGLE ADULT,424,424
105-11 LIVERPOOL ST,40.69406753605775,-73.8052507284212,4100530032,50, 204  ,412,12/31/2019,Queens,ADULT FAMILY,92,194
105-11 LIVERPOOL ST,40.69406753605775,-73.8052507284212,4100530032,50, 204  ,412,12/31/2019,Queens,FAMILY WITH CHILDREN,386,1209
105-11 LIVERPOOL ST,40.69406753605775,-73.8052507284212,4100530032,50, 204  ,412,12/31/2019,Queens,SINGLE ADULT,424,424
1948 85 ST,40.60587775381371,-73.99875392681376,3063450026,42, 284  ,311,12/31/2019,Brooklyn,ADULT FAMILY,15,32
1948 85 ST,40.60587775381371,-73.99875392681376,3063450026,42, 284  ,311,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,43,134
1948 85 ST,40.60587775381371,-73.99875392681376,3063450026,42, 284  ,311,12/31/2019,Brooklyn,SINGLE ADULT,46,46
279 CHURCH ST,40.71867158359174,-74.00498190551417,1001750016,01,  33  ,101,12/31/2019,Manhattan,ADULT FAMILY,27,59
279 CHURCH ST,40.71867158359174,-74.00498190551417,1001750016,01,  33  ,101,12/31/2019,Manhattan,FAMILY WITH CHILDREN,88,296
279 CHURCH ST,40.71867158359174,-74.00498190551417,1001750016,01,  33  ,101,12/31/2019,Manhattan,SINGLE ADULT,120,120
279 CHURCH ST,40.71867158359174,-74.00498190551417,1001750016,01,  33  ,101,12/31/2019,Manhattan,ADULT FAMILY,27,59
279 CHURCH ST,40.71867158359174,-74.00498190551417,1001750016,01,  33  ,101,12/31/2019,Manhattan,FAMILY WITH CHILDREN,88,296
279 CHURCH ST,40.71867158359174,-74.00498190551417,1001750016,01,  33  ,101,12/31/2019,Manhattan,SINGLE ADULT,120,120
1948 85 ST,40.60587775381371,-73.99875392681376,3063450026,42, 284  ,311,12/31/2019,Brooklyn,ADULT FAMILY,15,32
1948 85 ST,40.60587775381371,-73.99875392681376,3063450026,42, 284  ,311,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,43,134
1948 85 ST,40.60587775381371,-73.99875392681376,3063450026,42, 284  ,311,12/31/2019,Brooklyn,SINGLE ADULT,46,46
1948 85 ST,40.60587775381371,-73.99875392681376,3063450026,42, 284  ,311,12/31/2019,Brooklyn,ADULT FAMILY,15,32
1948 85 ST,40.60587775381371,-73.99875392681376,3063450026,42, 284  ,311,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,43,134
1948 85 ST,40.60587775381371,-73.99875392681376,3063450026,42, 284  ,311,12/31/2019,Brooklyn,SINGLE ADULT,46,46
2719 W 33 ST,40.579472790587616,-74.00041399353633,3069640002,43, 330  ,313,12/31/2019,Brooklyn,ADULT FAMILY,30,61
2719 W 33 ST,40.579472790587616,-74.00041399353633,3069640002,43, 330  ,313,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,96,296
2719 W 33 ST,40.579472790587616,-74.00041399353633,3069640002,43, 330  ,313,12/31/2019,Brooklyn,SINGLE ADULT,100,100
2719 W 33 ST,40.579472790587616,-74.00041399353633,3069640002,43, 330  ,313,12/31/2019,Brooklyn,ADULT FAMILY,30,61
2719 W 33 ST,40.579472790587616,-74.00041399353633,3069640002,43, 330  ,313,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,96,296
2719 W 33 ST,40.579472790587616,-74.00041399353633,3069640002,43, 330  ,313,12/31/2019,Brooklyn,SINGLE ADULT,100,100
417 OCEAN AVE,40.652672712733256,-73.96149239538896,3050620001,41, 50803,314,12/31/2019,Brooklyn,ADULT FAMILY,24,53
417 OCEAN AVE,40.652672712733256,-73.96149239538896,3050620001,41, 50803,314,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,105,302
417 OCEAN AVE,40.652672712733256,-73.96149239538896,3050620001,41, 50803,314,12/31/2019,Brooklyn,SINGLE ADULT,163,163
417 OCEAN AVE,40.652672712733256,-73.96149239538896,3050620001,41, 50803,314,12/31/2019,Brooklyn,ADULT FAMILY,24,53
417 OCEAN AVE,40.652672712733256,-73.96149239538896,3050620001,41, 50803,314,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,105,302
417 OCEAN AVE,40.652672712733256,-73.96149239538896,3050620001,41, 50803,314,12/31/2019,Brooklyn,SINGLE ADULT,163,163
2865 UNIVERSITY AVE,40.87276028685954,-73.89882927681202,2032500121,19, 26702,208,12/31/2019,Bronx,ADULT FAMILY,13,26
2865 UNIVERSITY AVE,40.87276028685954,-73.89882927681202,2032500121,19, 26702,208,12/31/2019,Bronx,FAMILY WITH CHILDREN,81,233
2865 UNIVERSITY AVE,40.87276028685954,-73.89882927681202,2032500121,19, 26702,208,12/31/2019,Bronx,SINGLE ADULT,72,72
2865 UNIVERSITY AVE,40.87276028685954,-73.89882927681202,2032500121,19, 26702,208,12/31/2019,Bronx,ADULT FAMILY,13,26
2865 UNIVERSITY AVE,40.87276028685954,-73.89882927681202,2032500121,19, 26702,208,12/31/2019,Bronx,FAMILY WITH CHILDREN,81,233
2865 UNIVERSITY AVE,40.87276028685954,-73.89882927681202,2032500121,19, 26702,208,12/31/2019,Bronx,SINGLE ADULT,72,72
184-17 140 AVE,40.67237783100026,-73.75997436023493,4130220115,54, 330  ,412,12/31/2019,Queens,ADULT FAMILY,92,194
184-17 140 AVE,40.67237783100026,-73.75997436023493,4130220115,54, 330  ,412,12/31/2019,Queens,FAMILY WITH CHILDREN,386,1209
184-17 140 AVE,40.67237783100026,-73.75997436023493,4130220115,54, 330  ,412,12/31/2019,Queens,SINGLE ADULT,424,424
184-17 140 AVE,40.67237783100026,-73.75997436023493,4130220115,54, 330  ,412,12/31/2019,Queens,ADULT FAMILY,92,194
184-17 140 AVE,40.67237783100026,-73.75997436023493,4130220115,54, 330  ,412,12/31/2019,Queens,FAMILY WITH CHILDREN,386,1209
184-17 140 AVE,40.67237783100026,-73.75997436023493,4130220115,54, 330  ,412,12/31/2019,Queens,SINGLE ADULT,424,424
BRUCKNER BLVD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
BRUCKNER BLVD,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
E 24 ST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1170 LINCOLN PL,40.67010269088284,-73.93783460798147,3013880027,38, 337  ,308,12/31/2019,Brooklyn,ADULT FAMILY,23,46
1170 LINCOLN PL,40.67010269088284,-73.93783460798147,3013880027,38, 337  ,308,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,152,455
1170 LINCOLN PL,40.67010269088284,-73.93783460798147,3013880027,38, 337  ,308,12/31/2019,Brooklyn,SINGLE ADULT,243,243
1170 LINCOLN PL,40.67010269088284,-73.93783460798147,3013880027,38, 337  ,308,12/31/2019,Brooklyn,ADULT FAMILY,23,46
1170 LINCOLN PL,40.67010269088284,-73.93783460798147,3013880027,38, 337  ,308,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,152,455
1170 LINCOLN PL,40.67010269088284,-73.93783460798147,3013880027,38, 337  ,308,12/31/2019,Brooklyn,SINGLE ADULT,243,243
825 MORRISON AVE,40.82084016191079,-73.87264889941089,2036270030,03,  28  ,209,12/31/2019,Bronx,ADULT FAMILY,80,169
825 MORRISON AVE,40.82084016191079,-73.87264889941089,2036270030,03,  28  ,209,12/31/2019,Bronx,FAMILY WITH CHILDREN,465,1467
825 MORRISON AVE,40.82084016191079,-73.87264889941089,2036270030,03,  28  ,209,12/31/2019,Bronx,SINGLE ADULT,304,304
825 MORRISON AVE,40.82084016191079,-73.87264889941089,2036270030,03,  28  ,209,12/31/2019,Bronx,ADULT FAMILY,80,169
825 MORRISON AVE,40.82084016191079,-73.87264889941089,2036270030,03,  28  ,209,12/31/2019,Bronx,FAMILY WITH CHILDREN,465,1467
825 MORRISON AVE,40.82084016191079,-73.87264889941089,2036270030,03,  28  ,209,12/31/2019,Bronx,SINGLE ADULT,304,304
103-18 MARTENSE AVE,40.74073182982131,-73.85598926850207,4019530007,46, 439  ,404,12/31/2019,Queens,ADULT FAMILY,7,18
103-18 MARTENSE AVE,40.74073182982131,-73.85598926850207,4019530007,46, 439  ,404,12/31/2019,Queens,FAMILY WITH CHILDREN,49,154
103-18 MARTENSE AVE,40.74073182982131,-73.85598926850207,4019530007,46, 439  ,404,12/31/2019,Queens,SINGLE ADULT,75,75
103-19 MARTENSE AVE,40.74055098756389,-73.8562386563633,4019440019,46, 439  ,404,12/31/2019,Queens,ADULT FAMILY,7,18
103-19 MARTENSE AVE,40.74055098756389,-73.8562386563633,4019440019,46, 439  ,404,12/31/2019,Queens,FAMILY WITH CHILDREN,49,154
103-19 MARTENSE AVE,40.74055098756389,-73.8562386563633,4019440019,46, 439  ,404,12/31/2019,Queens,SINGLE ADULT,75,75
38-10 214 PL,40.76664593440321,-73.7702554602204,4062390028,53,1123  ,411,12/31/2019,Queens,ADULT FAMILY,2,4
38-10 214 PL,40.76664593440321,-73.7702554602204,4062390028,53,1123  ,411,12/31/2019,Queens,FAMILY WITH CHILDREN,4,15
38-10 214 PL,40.76664593440321,-73.7702554602204,4062390028,53,1123  ,411,12/31/2019,Queens,SINGLE ADULT,11,11
38-10 214 PL,40.76664593440321,-73.7702554602204,4062390028,53,1123  ,411,12/31/2019,Queens,ADULT FAMILY,2,4
38-10 214 PL,40.76664593440321,-73.7702554602204,4062390028,53,1123  ,411,12/31/2019,Queens,FAMILY WITH CHILDREN,4,15
38-10 214 PL,40.76664593440321,-73.7702554602204,4062390028,53,1123  ,411,12/31/2019,Queens,SINGLE ADULT,11,11
4714 NEW UTRECHT AVE,40.63809599194801,-73.99457372179101,3056270019,48, 222  ,312,12/31/2019,Brooklyn,ADULT FAMILY,16,35
4714 NEW UTRECHT AVE,40.63809599194801,-73.99457372179101,3056270019,48, 222  ,312,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,21,69
4714 NEW UTRECHT AVE,40.63809599194801,-73.99457372179101,3056270019,48, 222  ,312,12/31/2019,Brooklyn,SINGLE ADULT,55,55
627 WEST RD,40.60782477166819,-73.81600783144401,4154590007,47,107201,414,12/31/2019,Queens,ADULT FAMILY,44,96
627 WEST RD,40.60782477166819,-73.81600783144401,4154590007,47,107201,414,12/31/2019,Queens,FAMILY WITH CHILDREN,218,740
627 WEST RD,40.60782477166819,-73.81600783144401,4154590007,47,107201,414,12/31/2019,Queens,SINGLE ADULT,234,234
627 WEST RD,40.60782477166819,-73.81600783144401,4154590007,47,107201,414,12/31/2019,Queens,ADULT FAMILY,44,96
627 WEST RD,40.60782477166819,-73.81600783144401,4154590007,47,107201,414,12/31/2019,Queens,FAMILY WITH CHILDREN,218,740
627 WEST RD,40.60782477166819,-73.81600783144401,4154590007,47,107201,414,12/31/2019,Queens,SINGLE ADULT,234,234
1907 CONEY ISLAND AVE,40.610946784662055,-73.9625465335866,3067580066,33, 542  ,314,12/31/2019,Brooklyn,ADULT FAMILY,24,53
1907 CONEY ISLAND AVE,40.610946784662055,-73.9625465335866,3067580066,33, 542  ,314,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,105,302
1907 CONEY ISLAND AVE,40.610946784662055,-73.9625465335866,3067580066,33, 542  ,314,12/31/2019,Brooklyn,SINGLE ADULT,163,163
130 E 18 ST,40.73633068167806,-73.98666689384287,1008730019,06,  50  ,106,12/31/2019,Manhattan,ADULT FAMILY,1,2
130 E 18 ST,40.73633068167806,-73.98666689384287,1008730019,06,  50  ,106,12/31/2019,Manhattan,FAMILY WITH CHILDREN,12,28
130 E 18 ST,40.73633068167806,-73.98666689384287,1008730019,06,  50  ,106,12/31/2019,Manhattan,SINGLE ADULT,98,98
130 E 18 ST,40.73633068167806,-73.98666689384287,1008730019,06,  50  ,106,12/31/2019,Manhattan,ADULT FAMILY,1,2
130 E 18 ST,40.73633068167806,-73.98666689384287,1008730019,06,  50  ,106,12/31/2019,Manhattan,FAMILY WITH CHILDREN,12,28
130 E 18 ST,40.73633068167806,-73.98666689384287,1008730019,06,  50  ,106,12/31/2019,Manhattan,SINGLE ADULT,98,98
2022 78 ST,40.60870742452202,-73.99288699752336,3062630014,42, 272  ,311,12/31/2019,Brooklyn,ADULT FAMILY,15,32
2022 78 ST,40.60870742452202,-73.99288699752336,3062630014,42, 272  ,311,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,43,134
2022 78 ST,40.60870742452202,-73.99288699752336,3062630014,42, 272  ,311,12/31/2019,Brooklyn,SINGLE ADULT,46,46
90-44 148TH STREET,40.70231586323667,-73.80704795858978,4096770184,50, 240  ,412,12/31/2019,Queens,ADULT FAMILY,92,194
90-44 148TH STREET,40.70231586323667,-73.80704795858978,4096770184,50, 240  ,412,12/31/2019,Queens,FAMILY WITH CHILDREN,386,1209
90-44 148TH STREET,40.70231586323667,-73.80704795858978,4096770184,50, 240  ,412,12/31/2019,Queens,SINGLE ADULT,424,424
48 E 7 ST,40.7278193195238,-73.98776541588617,1004480007,04,  38  ,103,12/31/2019,Manhattan,ADULT FAMILY,45,93
48 E 7 ST,40.7278193195238,-73.98776541588617,1004480007,04,  38  ,103,12/31/2019,Manhattan,FAMILY WITH CHILDREN,111,336
48 E 7 ST,40.7278193195238,-73.98776541588617,1004480007,04,  38  ,103,12/31/2019,Manhattan,SINGLE ADULT,186,186
2024 78 ST,40.60868820917038,-73.992858187417,3062630017,42, 272  ,311,12/31/2019,Brooklyn,ADULT FAMILY,15,32
2024 78 ST,40.60868820917038,-73.992858187417,3062630017,42, 272  ,311,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,43,134
2024 78 ST,40.60868820917038,-73.992858187417,3062630017,42, 272  ,311,12/31/2019,Brooklyn,SINGLE ADULT,46,46
1753 W 12 ST,40.6040322351607,-73.98466940187437,3066450071,43, 428  ,311,12/31/2019,Brooklyn,ADULT FAMILY,15,32
1753 W 12 ST,40.6040322351607,-73.98466940187437,3066450071,43, 428  ,311,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,43,134
1753 W 12 ST,40.6040322351607,-73.98466940187437,3066450071,43, 428  ,311,12/31/2019,Brooklyn,SINGLE ADULT,46,46
48 E 7 ST,40.7278193195238,-73.98776541588617,1004480007,04,  38  ,103,12/31/2019,Manhattan,ADULT FAMILY,45,93
48 E 7 ST,40.7278193195238,-73.98776541588617,1004480007,04,  38  ,103,12/31/2019,Manhattan,FAMILY WITH CHILDREN,111,336
48 E 7 ST,40.7278193195238,-73.98776541588617,1004480007,04,  38  ,103,12/31/2019,Manhattan,SINGLE ADULT,186,186
48 E 7 ST,40.7278193195238,-73.98776541588617,1004480007,04,  38  ,103,12/31/2019,Manhattan,ADULT FAMILY,45,93
48 E 7 ST,40.7278193195238,-73.98776541588617,1004480007,04,  38  ,103,12/31/2019,Manhattan,FAMILY WITH CHILDREN,111,336
48 E 7 ST,40.7278193195238,-73.98776541588617,1004480007,04,  38  ,103,12/31/2019,Manhattan,SINGLE ADULT,186,186
420 CENTRAL PARK W,40.795584097160265,-73.96183590265701,1018387501,11, 189  ,107,12/31/2019,Manhattan,ADULT FAMILY,14,28
420 CENTRAL PARK W,40.795584097160265,-73.96183590265701,1018387501,11, 189  ,107,12/31/2019,Manhattan,FAMILY WITH CHILDREN,61,170
420 CENTRAL PARK W,40.795584097160265,-73.96183590265701,1018387501,11, 189  ,107,12/31/2019,Manhattan,SINGLE ADULT,131,131
420 CENTRAL PARK W,40.795584097160265,-73.96183590265701,1018387501,11, 189  ,107,12/31/2019,Manhattan,ADULT FAMILY,14,28
420 CENTRAL PARK W,40.795584097160265,-73.96183590265701,1018387501,11, 189  ,107,12/31/2019,Manhattan,FAMILY WITH CHILDREN,61,170
420 CENTRAL PARK W,40.795584097160265,-73.96183590265701,1018387501,11, 189  ,107,12/31/2019,Manhattan,SINGLE ADULT,131,131
71-15 BEACH CHANNEL DR,40.59203463728694,-73.80001053365655,4160830037,47, 954  ,414,12/31/2019,Queens,ADULT FAMILY,44,96
71-15 BEACH CHANNEL DR,40.59203463728694,-73.80001053365655,4160830037,47, 954  ,414,12/31/2019,Queens,FAMILY WITH CHILDREN,218,740
71-15 BEACH CHANNEL DR,40.59203463728694,-73.80001053365655,4160830037,47, 954  ,414,12/31/2019,Queens,SINGLE ADULT,234,234
1092 BROADWAY,40.694387087558674,-73.93065736510489,3016000013,57, 289  ,303,12/31/2019,Brooklyn,ADULT FAMILY,69,144
1092 BROADWAY,40.694387087558674,-73.93065736510489,3016000013,57, 289  ,303,12/31/2019,Brooklyn,FAMILY WITH CHILDREN,362,1128
1092 BROADWAY,40.694387087558674,-73.93065736510489,3016000013,57, 289  ,303,12/31/2019,Brooklyn,SINGLE ADULT,487,487
35-30 81 ST,40.75134328086408,-73.88555845104135,4012800012,49, 283  ,403,12/31/2019,Queens,ADULT FAMILY,10,23
35-30 81 ST,40.75134328086408,-73.88555845104135,4012800012,49, 283  ,403,12/31/2019,Queens,FAMILY WITH CHILDREN,49,161
